D�tail des appels

Compte factur�;Num�ro d'appel;Nom de l'abonn�;N� Facture;Date de facture;N� abonn�;Date;Heure;Num�ro appel�/service;Dur�e/volume r�el;Dur�e/volume factur�;Type ;Montant EUR HT
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;19/10/2012;15:34:37;orange;2.0;2.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;19/10/2012;14:43:04;33685323475;00:04:15;00:04:15;appels internes;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;19/10/2012;14:37:06;33685323475;00:00:11;00:00:11;appels internes;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;19/10/2012;14:26:51;33685323475;00:00:50;00:00:50;appels internes;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;19/10/2012;14:26:13;orange;1.0;1.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;19/10/2012;14:26:11;orange;2.0;2.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;19/10/2012;13:47:39;orange;1023.0;1023.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;19/10/2012;13:00:46;navigow;181.0;181.0;connexion 3G/3G+;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;19/10/2012;13:00:02;navigtvvi;80.0;80.0;connexion 3G/3G+;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;19/10/2012;12:59:00;orange;2.0;2.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;19/10/2012;12:58:58;orange;24.0;24.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;19/10/2012;12:49:04;orange;46.0;46.0;connexion 3G/3G+;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;19/10/2012;12:48:43;navigtvvi;59.0;59.0;connexion 3G/3G+;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;19/10/2012;12:38:31;orange;26.0;26.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;19/10/2012;11:57:04;orange;1.0;1.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;19/10/2012;11:57:02;orange;2.0;2.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;19/10/2012;10:55:05;33685323475;00:03:34;00:03:34;appels internes;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;19/10/2012;10:48:54;orange;2.0;2.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;19/10/2012;09:22:28;33685323474;00:14:25;00:14:25;appels internes;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;19/10/2012;09:22:16;orange;1.0;1.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;19/10/2012;09:22:15;orange;2.0;2.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;19/10/2012;08:47:40;orange;55.0;55.0;connexion 3G/3G+;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;19/10/2012;07:39:38;orange;1.0;1.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;19/10/2012;07:39:37;orange;2.0;2.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;19/10/2012;00:13:36;orange;45.0;45.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;18/10/2012;20:07:13;orange;1.0;1.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;18/10/2012;20:07:12;orange;2.0;2.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;18/10/2012;18:08:56;orange;89.0;89.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;18/10/2012;17:03:24;orange;2.0;2.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;18/10/2012;16:31:05;33632648325;00:04:26;00:04:26;appels internes;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;18/10/2012;16:10:28;orange;1.0;1.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;18/10/2012;16:10:27;orange;2.0;2.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;18/10/2012;13:16:50;orange;1.0;1.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;18/10/2012;13:16:48;orange;2.0;2.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;18/10/2012;12:15:32;orange;55.0;55.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;18/10/2012;11:53:28;orange;4.0;4.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;18/10/2012;11:33:40;orange;1.0;1.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;18/10/2012;11:33:38;orange;2.0;2.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;18/10/2012;10:33:20;orange;2.0;2.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;18/10/2012;10:08:55;33607544763;00:00:44;00:00:44;appels internes;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;18/10/2012;09:42:40;orange;1.0;1.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;18/10/2012;09:42:39;orange;2.0;2.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;18/10/2012;08:41:56;orange;1.0;1.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;18/10/2012;08:41:55;orange;2.0;2.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;18/10/2012;07:24:49;orange;1.0;1.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;18/10/2012;07:16:06;orange;2.0;2.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;17/10/2012;20:05:16;orange;1.0;1.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;17/10/2012;20:05:14;orange;2.0;2.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;17/10/2012;16:37:40;orange;1.0;1.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;17/10/2012;16:37:39;orange;2.0;2.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;17/10/2012;14:30:03;orange;1.0;1.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;17/10/2012;14:30:02;orange;2.0;2.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;17/10/2012;13:01:53;orange;1.0;1.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;17/10/2012;13:01:48;orange;2.0;2.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;17/10/2012;11:21:47;33685323474;00:04:25;00:04:25;appels internes;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;17/10/2012;11:21:30;orange;1.0;1.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;17/10/2012;11:21:29;orange;2.0;2.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;17/10/2012;11:17:00;33608636842;00:04:22;00:04:22;appels internes;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;17/10/2012;09:26:44;33685323475;00:00:03;00:00:03;appels internes;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;17/10/2012;09:14:01;orange;6.0;6.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;17/10/2012;08:36:53;orange;264.0;264.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;17/10/2012;00:08:23;orange;41.0;41.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;16/10/2012;17:54:42;33677649304;00:06:10;00:06:10;appels internes;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;16/10/2012;17:54:06;orange;1.0;1.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;16/10/2012;17:52:26;orange;7.0;7.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;16/10/2012;16:54:11;33427240122;00:04:59;00:04:59;appel �mis depuis la m�tropole vers fixe;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;16/10/2012;16:53:21;orange;1.0;1.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;16/10/2012;16:53:20;orange;2.0;2.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;16/10/2012;15:37:16;33661591625;00:12:33;00:12:33;appel de mobile Orange � mobile Orange;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;16/10/2012;15:36:35;orange;1.0;1.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;16/10/2012;15:36:34;orange;2.0;2.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;16/10/2012;14:32:28;33608636842;00:00:05;00:00:05;appels internes;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;16/10/2012;14:28:59;33632648325;00:00:03;00:00:03;appels internes;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;16/10/2012;14:27:13;33685323475;00:00:03;00:00:03;appels internes;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;16/10/2012;14:24:22;33675630656;00:02:02;00:02:02;appels internes;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;16/10/2012;14:24:02;orange;1.0;1.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;16/10/2012;14:24:01;orange;2.0;2.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;16/10/2012;12:03:11;orange;1.0;1.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;16/10/2012;12:03:09;orange;2.0;2.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;16/10/2012;11:41:57;orange;5.0;5.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;16/10/2012;09:55:53;orange;1.0;1.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;16/10/2012;09:55:49;orange;2.0;2.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;16/10/2012;08:44:11;33632648325;00:00:03;00:00:03;appels internes;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;16/10/2012;08:43:44;orange;1.0;1.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;16/10/2012;08:43:42;orange;2.0;2.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;16/10/2012;08:00:22;orange;209.0;209.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;16/10/2012;07:33:35;orange;1.0;1.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;16/10/2012;07:33:33;orange;2.0;2.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;15/10/2012;22:16:11;orange;1.0;1.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;15/10/2012;22:16:09;orange;2.0;2.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;15/10/2012;20:20:50;33629613919;00:05:27;00:05:27;appel vers SFR;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;15/10/2012;20:20:28;orange;1.0;1.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;15/10/2012;20:20:23;orange;2.0;2.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;15/10/2012;17:48:14;33632648325;00:04:44;00:04:44;appels internes;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;15/10/2012;17:46:15;33673843628;00:00:03;00:00:03;appels internes;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;15/10/2012;17:41:06;orange;43.0;43.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;15/10/2012;17:41:00;orange;1.0;1.0;connexion 3G/3G+;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;15/10/2012;17:40:58;orange;2.0;2.0;connexion 3G/3G+;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;15/10/2012;17:31:37;33675630656;00:00:54;00:00:54;appels internes;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;15/10/2012;17:20:19;33475781339;00:10:50;00:10:50;appel �mis depuis la m�tropole vers fixe;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;15/10/2012;17:18:48;33685323475;00:00:04;00:00:04;appels internes;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;15/10/2012;16:40:21;33685323475;00:00:04;00:00:04;appels internes;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;15/10/2012;16:39:56;orange;1.0;1.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;15/10/2012;16:39:55;orange;2.0;2.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;15/10/2012;16:30:10;33811091089;00:05:06;00:05:06;num�ro d'appel sp�cial;0.831
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;15/10/2012;16:27:49;33619271244;00:00:18;00:00:18;appel vers SFR;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;15/10/2012;15:55:42;internet-entrepris;4492.0;4492.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;15/10/2012;15:36:28;internet-entrepris;916.0;916.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;15/10/2012;15:35:08;orange;2.0;2.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;15/10/2012;14:45:59;orange;1.0;1.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;15/10/2012;14:45:58;orange;2.0;2.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;15/10/2012;13:10:32;orange;1.0;1.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;15/10/2012;13:10:31;orange;2.0;2.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;15/10/2012;12:01:29;33686820313;00:01:34;00:01:34;appels internes;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;15/10/2012;11:14:56;orange;1.0;1.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;15/10/2012;11:14:55;orange;2.0;2.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;15/10/2012;09:36:23;orange;5.0;5.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;15/10/2012;09:27:09;orange;61.0;61.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;15/10/2012;08:35:10;orange;4.0;4.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;15/10/2012;08:14:52;33632648325;00:20:11;00:20:11;appels internes;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;15/10/2012;08:00:18;orange;1.0;1.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;15/10/2012;08:00:12;orange;2.0;2.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;15/10/2012;07:19:17;orange;2.0;2.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;14/10/2012;18:22:33;webmail;4.0;4.0;connexion 3G/3G+;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;14/10/2012;18:22:26;orange;660.0;660.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;14/10/2012;18:20:39;orange;1715.0;1715.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;14/10/2012;18:20:34;navigtvvi;11.0;11.0;connexion 3G/3G+;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;14/10/2012;18:13:25;orange;3.0;3.0;connexion 3G/3G+;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;14/10/2012;18:13:13;navigtvvi;52.0;52.0;connexion 3G/3G+;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;14/10/2012;18:06:08;orange;1.0;1.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;14/10/2012;18:06:05;orange;2.0;2.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;14/10/2012;17:34:41;orange;173.0;173.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;14/10/2012;17:05:15;orange;1.0;1.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;14/10/2012;17:05:13;orange;2.0;2.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;14/10/2012;16:55:17;orange;28.0;28.0;connexion 3G/3G+;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;14/10/2012;16:55:16;orange;13.0;13.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;13/10/2012;11:01:05;orange;1.0;1.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;13/10/2012;11:01:03;orange;2.0;2.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;13/10/2012;10:18:41;orange;9.0;9.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;13/10/2012;10:00:27;orange;1.0;1.0;connexion 3G/3G+;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;13/10/2012;10:00:22;orange;2.0;2.0;connexion 3G/3G+;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;13/10/2012;09:52:51;orange;4.0;4.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;12/10/2012;21:20:55;33611198448;00:01:48;00:01:48;appel de mobile Orange � mobile Orange;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;12/10/2012;21:05:54;orange;1.0;1.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;12/10/2012;21:05:51;orange;2.0;2.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;12/10/2012;19:30:56;orange;1.0;1.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;12/10/2012;19:30:54;orange;2.0;2.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;12/10/2012;18:17:29;orange;1.0;1.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;12/10/2012;18:17:26;orange;2.0;2.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;12/10/2012;17:12:47;orange;111.0;111.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;12/10/2012;17:02:24;33475781339;00:02:48;00:02:48;appel �mis depuis la m�tropole vers fixe;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;12/10/2012;16:51:51;33607273097;00:00:18;00:00:18;appels internes;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;12/10/2012;16:51:01;orange;1.0;1.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;12/10/2012;16:50:56;orange;2.0;2.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;12/10/2012;16:47:07;33611198448;00:00:34;00:00:34;appel de mobile Orange � mobile Orange;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;12/10/2012;16:44:48;orange;22.0;22.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;12/10/2012;16:43:11;33619903097;00:00:02;00:00:02;appel vers SFR;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;12/10/2012;16:42:53;33479843470;00:00:01;00:00:01;appel �mis depuis la m�tropole vers fixe;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;12/10/2012;16:42:16;33479843470;00:00:02;00:00:02;appel �mis depuis la m�tropole vers fixe;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;12/10/2012;16:41:23;33479843470;00:00:09;00:00:09;appel �mis depuis la m�tropole vers fixe;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;12/10/2012;16:36:47;33673843623;00:02:31;00:02:31;appels internes;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;12/10/2012;16:35:05;33632648325;00:00:59;00:00:59;appels internes;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;12/10/2012;16:32:48;33477792114;00:01:55;00:01:55;appel �mis depuis la m�tropole vers fixe;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;12/10/2012;16:29:00;33645866640;00:00:27;00:00:27;appel de mobile Orange � mobile Orange;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;12/10/2012;16:15:33;33479843470;00:00:40;00:00:40;appel �mis depuis la m�tropole vers fixe;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;12/10/2012;14:31:13;33632648325;00:15:37;00:15:37;appels internes;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;12/10/2012;14:24:22;orange;1.0;1.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;12/10/2012;14:24:21;orange;2.0;2.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;12/10/2012;12:30:33;orange;1.0;1.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;12/10/2012;12:30:31;orange;2.0;2.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;12/10/2012;11:29:59;33677649324;00:00:05;00:00:05;appels internes;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;12/10/2012;11:26:50;orange;2.0;2.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;12/10/2012;11:08:34;orange;2.0;2.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;12/10/2012;10:21:31;orange;2.0;2.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;12/10/2012;09:36:56;33632648325;00:02:53;00:02:53;appels internes;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;12/10/2012;09:36:18;orange;1.0;1.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;12/10/2012;09:36:17;orange;2.0;2.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;12/10/2012;09:20:51;orange;158.0;158.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;12/10/2012;09:16:13;orange;5.0;5.0;connexion 3G/3G+;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;12/10/2012;09:16:00;33632648325;00:03:38;00:03:38;appels internes;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;12/10/2012;09:11:31;33673510238;00:00:01;00:00:01;appels internes;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;12/10/2012;08:45:08;33450831277;00:25:10;00:25:10;appel �mis depuis la m�tropole vers fixe;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;12/10/2012;08:42:56;33677649324;00:01:44;00:01:44;appels internes;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;12/10/2012;08:37:47;33619271244;00:02:55;00:02:55;appel vers SFR;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;12/10/2012;08:33:01;orange;33.0;33.0;connexion 3G/3G+;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;12/10/2012;08:32:56;orange;2.0;2.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;12/10/2012;07:38:35;orange;1.0;1.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;12/10/2012;07:38:33;orange;2.0;2.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;11/10/2012;18:51:54;orange;1.0;1.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;11/10/2012;18:51:40;orange;2.0;2.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;11/10/2012;18:51:15;33619903097;00:00:18;00:00:18;appel vers SFR;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;11/10/2012;17:22:54;33632648325;00:02:57;00:02:57;appels internes;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;11/10/2012;16:55:05;orange;1.0;1.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;11/10/2012;16:55:04;orange;2.0;2.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;11/10/2012;16:15:25;33632648325;00:06:39;00:06:39;appels internes;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;11/10/2012;16:13:09;33479843470;00:02:03;00:02:03;appel �mis depuis la m�tropole vers fixe;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;11/10/2012;15:53:46;orange;1.0;1.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;11/10/2012;15:53:43;orange;2.0;2.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;11/10/2012;15:24:42;internet-entrepris;2019.0;2019.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;11/10/2012;15:06:52;33632648325;00:00:04;00:00:04;appels internes;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;11/10/2012;14:34:51;orange;1.0;1.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;11/10/2012;14:34:50;orange;2.0;2.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;11/10/2012;14:03:08;33673843621;00:01:02;00:01:02;appels internes;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;11/10/2012;13:39:47;orange;34.0;34.0;connexion 3G;0.0
30703328;0607021672;jean dupont;60250980;31/10/2012;22160509;11/10/2012;13:22:56;orange;1.0;1.0;connexion 3G;0.0
